행정동_코드,기준_년분기_코드,점포수_대비_매출액_log,음식_지출_총금액_log,의료비_지출_총금액_log,교육_지출_총금액_log,아파트_평균_시가_log,아파트_단지_수_log,유동인구_10_30대_log,유동인구_40_이상_log,총_직장인구_수_log,총_상주인구_수,집객시설_수_log,상권_변화_지표_LL,상권_변화_지표_HL,상권_변화_지표_LH,개업_률,폐업_률,1인_가구비_log,20_30_인구비_log,31_50_인구비_log,업소수_log,착한가격_업소수_비중,착한가격_업소수_비중_log,분기_20241,분기_20242,분기_20243,분기_20244,업소수,점포_수,행정동
11380530,20242,-0.3273142071641041,0.35574430629292486,0.42445435914329727,0.3389194466885318,-1.2049329061682106,1.609979583693485,0.20817735549902472,0.5834871414778904,0.9446138841592395,0.4987827952027134,0.010645533998514136,False,False,False,-0.6403391756894111,-1.0138569462605491,0.4580615703299587,-0.39308860324053696,-0.6610389009150972,0.0,0.0,0.0,False,True,False,False,0.0,181,불광2동
11380530,20243,-0.3680426332531389,-0.6466554764299425,-0.3406584945608568,-0.6103965504411043,-1.2049329061682106,1.609979583693485,0.18949885606332126,0.5934340381636652,0.9446138841592395,0.4987827952027134,0.010645533998514136,False,False,False,-1.1622708055293576,0.5469600024873738,0.43777363583201356,-0.401899579077536,-0.6898093959979644,0.0,0.0,0.0,False,False,True,False,0.0,177,불광2동
11380530,20244,-0.19091860441392644,0.33852099457489526,0.44301446904265923,0.25059699126396234,-1.2049329061682106,1.609979583693485,0.06317642896664385,0.47496556696913234,-0.03815338703119385,0.4987827952027134,0.010645533998514136,False,False,False,-0.11840754584946443,0.026687686238066048,0.4789099223195953,-0.4462251531650376,-0.7770273191934639,0.6931471805599453,0.006,0.005982071677547464,False,False,False,True,1.0,177,불광2동
11380551,20234,0.13790976339157776,1.043973439204754,0.5151443268833658,0.24150868433924588,-0.5714795747367866,1.3187967261012816,0.3653833353820767,0.5103374431397703,-0.2615262088903911,-0.9500532932907613,0.377783854388552,True,False,False,0.9254557138304286,0.5469600024873738,0.14807342358114464,0.21526558968897916,-0.14323320811268894,0.0,0.0,0.0,False,False,False,False,0.0,304,갈현1동
11380551,20241,-0.04347006507459074,-0.0023487642867424724,-0.3264339076372261,-0.590515679446344,-0.5714795747367866,1.3187967261012816,0.39640970812594684,0.5384074460686382,-0.2615262088903911,-0.9500532932907613,0.377783854388552,True,False,False,0.9254557138304286,0.5469600024873738,0.15496712291719802,0.17003301117469768,-0.22664530522695814,1.791759469228055,0.016,0.01587334915629015,True,False,False,False,5.0,309,갈현1동
11380551,20242,-0.03161230245587372,1.0291745120282119,0.56587771827194,0.3511685628483309,-0.5714795747367866,1.3187967261012816,0.34267454096024147,0.40396395307465605,-0.2615262088903911,-0.9500532932907613,0.377783854388552,True,False,False,-0.11840754584946443,1.5875046349859891,0.16946997531264194,0.1035001009656901,-0.3516709767691363,1.9459101490553132,0.02,0.019802627296179712,False,True,False,False,6.0,302,갈현1동
11380551,20243,-0.11191511724173088,0.06583927828966443,-0.20114527682336245,-0.30836266967131704,-0.5714795747367866,1.3187967261012816,0.2763411105470952,0.35152290668729874,-0.2615262088903911,-0.9500532932907613,0.377783854388552,True,False,False,-0.6403391756894111,0.026687686238066048,0.18383696766302512,0.03594687289372002,-0.47471926365344164,1.9459101490553132,0.02,0.019802627296179712,False,False,True,False,6.0,298,갈현1동
11380551,20244,0.12172453253334073,1.02547619980834,0.6011150240970274,0.35268427229615457,-0.5714795747367866,1.3187967261012816,0.2444675099720537,0.34785479518077733,-0.11314269813538248,-0.9500532932907613,0.377783854388552,True,False,False,0.4035240839904823,2.107776951235296,0.2141599610191384,-0.030922992007478146,-0.597348064085131,1.9459101490553132,0.021,0.020782539182528505,False,False,False,True,6.0,291,갈현1동
11380552,20234,-0.02471768847279274,0.7933285024840141,0.10722858854815301,1.5512198037946516,-1.0746789661754723,1.6707293906776017,0.3414311580447474,0.48628620427504027,0.003087303462525589,0.5961283361855808,0.16475120689743444,True,False,False,0.4035240839904823,2.107776951235296,-0.6376487804081533,0.07973536399645248,0.7095286852148732,0.0,0.0,0.0,False,False,False,False,0.0,252,갈현2동
11380552,20241,-0.10682843955586328,-0.27614628979287054,-0.7845113533704506,0.7409041993405308,-1.0746789661754723,1.6707293906776017,0.35469755954034443,0.540568395671094,0.003087303462525589,0.5961283361855808,0.16475120689743444,True,False,False,0.9254557138304286,0.026687686238066048,-0.6186852888066836,0.029596847374745307,0.6237593500058993,0.6931471805599453,0.004,0.003992021269537453,True,False,False,False,1.0,257,갈현2동
11380552,20242,-0.22231248469994028,0.7441492039605866,0.11664806196272345,1.6572347833949284,-1.0746789661754723,1.6707293906776017,0.21660159901324946,0.2905112649235175,0.003087303462525589,0.5961283361855808,0.16475120689743444,True,False,False,1.969318973510322,0.026687686238066048,-0.5854667683928287,-0.12842005023694025,0.3569393562686252,0.6931471805599453,0.004,0.003992021269537453,False,True,False,False,1.0,267,갈현2동
11380552,20243,-0.12368420577490204,-0.15701429777088413,-0.7005134134434522,0.8990119290541954,-1.0746789661754723,1.6707293906776017,0.23226274536251978,0.32019995616163577,0.003087303462525589,0.5961283361855808,0.16475120689743444,True,False,False,0.9254557138304286,2.107776951235296,-0.5914455167037157,-0.16162126453673134,0.28887491688235967,0.6931471805599453,0.004,0.003992021269537453,False,False,True,False,1.0,262,갈현2동
11380552,20244,-0.0716914259281692,0.8072951470054245,0.14627037287912834,1.5923789954372771,-1.0746789661754723,1.6707293906776017,0.2352516445816165,0.32624453756822425,0.1297868943770563,0.5961283361855808,0.16475120689743444,True,False,False,0.4035240839904823,-0.49358463001124164,-0.5366588619777535,-0.19100846359080523,0.22425386652630203,0.6931471805599453,0.004,0.003992021269537453,False,False,False,True,1.0,268,갈현2동
11380560,20234,-1.8305790236971926,-0.42493091716030806,0.21349090556543215,0.7847377955625482,-1.1042728139610043,1.763999006542062,0.04228208774130424,0.26588346771684324,-0.4079962915022356,1.0755700558238996,0.27378460125464577,True,False,False,0.4035240839904823,2.107776951235296,-0.9728462926356358,-0.3721328495794082,0.4342206939672638,0.0,0.0,0.0,False,False,False,False,0.0,117,구산동
11380560,20241,-2.0260184108696926,-1.4887797903936977,-0.5926618599687349,-0.06851402523591758,-1.1042728139610043,1.763999006542062,0.03273265230935979,0.304914558040315,-0.4079962915022356,1.0755700558238996,0.27378460125464577,True,False,False,-0.11840754584946443,-0.49358463001124164,-0.9286922628177273,-0.4629174810034034,0.28527724726202325,0.0,0.0,0.0,True,False,False,False,0.0,118,구산동
11380560,20243,-2.1016179155190513,-1.505478558154925,-0.37969837568776776,0.05998591264367395,-1.1042728139610043,1.763999006542062,0.1147232471715546,0.35941448505407597,-0.4079962915022356,1.0755700558238996,0.27378460125464577,True,False,False,0.9254557138304286,2.107776951235296,-0.9069744546950663,-0.6690378214023889,-0.06179346822607511,0.0,0.0,0.0,False,False,True,False,0.0,118,구산동
11380560,20244,-1.8794298905955475,-0.5173130707445038,0.3175658316313722,0.88463961122581,-1.1042728139610043,1.763999006542062,0.11788065411233394,0.3490344284844943,-0.1994446877600529,1.0755700558238996,0.27378460125464577,False,True,False,-0.11840754584946443,1.5875046349859891,-0.858892910763171,-0.7063237270943975,-0.12903927333522547,0.0,0.0,0.0,False,False,False,True,0.0,115,구산동
11380570,20234,0.15438679723240223,0.9995755799903563,1.2086984407034849,0.2795149798777192,-1.1224452575548092,1.4117594961842872,1.6616661576069756,1.881589496074031,-0.38668183080615615,0.5894395628174329,1.352532882745433,False,False,True,0.4035240839904823,-0.49358463001124164,0.9375275663693317,0.5304294949960783,-0.11606462459849223,0.0,0.0,0.0,False,False,False,False,0.0,388,대조동
11380570,20241,0.04227649486979341,-0.06284566552017053,0.42345429513225763,-0.2861499922893528,-1.1224452575548092,1.4117594961842872,1.5593465163314673,1.7744352783966093,-0.38668183080615615,0.5894395628174329,1.352532882745433,False,False,True,-0.11840754584946443,0.026687686238066048,0.932927487661205,0.48801184563738664,-0.19860464521033241,1.6094379124341003,0.01,0.009950330853168083,True,False,False,False,4.0,388,대조동
11380570,20242,0.10348951801188316,0.9785552231025098,1.2455011213442375,0.7213992991003495,-1.1224452575548092,1.4117594961842872,1.6572915675752304,1.877286997769711,-0.38668183080615615,0.5894395628174329,1.352532882745433,False,False,True,0.4035240839904823,0.5469600024873738,0.9359543470021578,0.42462816947282467,-0.3209226947941499,1.6094379124341003,0.01,0.009950330853168083,False,True,False,False,4.0,387,대조동
11380570,20243,-0.035327523271625416,-0.00020054757407610434,0.4545440570582777,0.1982285393300663,-1.1224452575548092,1.4117594961842872,1.7751764413694524,1.9841754472460256,-0.38668183080615615,0.5894395628174329,1.352532882745433,False,False,True,-0.11840754584946443,0.026687686238066048,0.9449181556191514,0.3608443111679586,-0.44441874343728627,1.6094379124341003,0.01,0.009950330853168083,False,False,True,False,4.0,387,대조동
11380570,20244,0.0864302038604929,0.983886222551475,1.236010390309815,0.7774426107628126,-1.1224452575548092,1.4117594961842872,1.7956745129592104,2.007811676550561,-0.23579470648091908,0.5894395628174329,1.352532882745433,False,False,True,-0.11840754584946443,-0.49358463001124164,0.9616047508790408,0.2984306171394767,-0.5669477110270843,1.6094379124341003,0.01,0.009950330853168083,False,False,False,True,4.0,391,대조동
11380580,20234,0.7757375639107792,0.6813429569522212,1.0957979653307146,1.3776959624606413,-0.9359292365432382,1.074375890569266,0.20012839020416737,0.2815297169648712,-0.281186533527557,1.2224841851600063,0.377783854388552,True,False,False,0.4035240839904823,-0.49358463001124164,0.25805743058712327,0.03387878112913217,0.5560837676954933,0.0,0.0,0.0,False,False,False,False,0.0,216,응암1동
